392	0	128	156800.0
704	80	128	281600.0
992	184	128	396800.0
1272	296	128	508800.0
1552	408	128	620800.0
1832	520	128	732800.0
2048	640	128	819200.0
2264	760	128	905600.0
2488	872	128	995200.0
2752	1000	128	1100800.0
3032	1112	128	1212800.0
3312	1224	128	1324800.0
3592	1336	128	1436800.0
3872	1448	128	1548800.0
4152	1560	128	1660800.0
4432	1672	128	1772800.0
4712	1784	128	1884800.0
4984	1904	128	1993600.0
5264	2016	128	2105600.0
5536	2136	128	2214400.0
5800	2264	128	2320000.0
6064	2392	128	2425600.0
6344	2504	128	2537600.0
6624	2616	128	2649600.0
6904	2728	128	2761600.0
7176	2848	128	2870400.0
7448	2968	128	2979200.0
7728	3080	128	3091200.0
8000	3200	128	3200000.0
8280	3312	128	3312000.0
8560	3424	128	3424000.0
8832	3544	128	3532800.0
9104	3664	128	3641600.0
9376	3784	128	3750400.0
9640	3912	128	3856000.0
9920	4024	128	3968000.0
10192	4144	128	4076800.0
10472	4256	128	4188800.0
10752	4368	128	4300800.0
11032	4480	128	4412800.0
11296	4608	128	4518400.0
11528	4768	128	4611200.0
11656	4976	128	4662400.0
11776	5192	128	4710400.0
11848	5400	128	4739200.0
11888	5640	128	4755200.0
11936	5872	128	4774400.0
11976	6112	128	4790400.0
12016	6352	128	4806400.0
12056	6592	128	4822400.0
12112	6816	128	4844800.0
12176	7032	128	4870400.0
12216	7272	128	4886400.0
12264	7504	128	4905600.0
12304	7744	128	4921600.0
12352	7976	128	4940800.0
12400	8208	128	4960000.0
12440	8448	128	4976000.0
12480	8688	128	4992000.0
12520	8928	128	5008000.0
12616	9168	128	5046400.0
12768	9408	128	5107200.0
12928	9640	128	5171200.0
13032	9872	128	5212800.0
13184	10056	128	5273600.0
13352	10224	128	5340800.0
13504	10464	128	5401600.0
13672	10688	128	5468800.0
13776	10920	128	5510400.0
13856	11120	128	5542400.0
13896	11360	128	5558400.0
13936	11600	128	5574400.0
14032	11840	128	5612800.0
14136	12072	128	5654400.0
14184	12304	128	5673600.0
14224	12544	128	5689600.0
14264	12784	128	5705600.0
14304	13024	128	5721600.0
14368	13240	128	5747200.0
14416	13472	128	5766400.0
14520	13704	128	5808000.0
14720	13896	128	5888000.0
14880	14128	128	5952000.0
15048	14352	128	6019200.0
15160	14576	128	6064000.0
15320	14752	128	6128000.0
15392	15016	128	6156800.0
15504	15296	128	6201600.0
15616	15520	128	6246400.0
15672	15744	128	6268800.0
15680	16016	128	6272000.0
15688	16288	128	6275200.0
15688	16568	128	6275200.0
15728	16864	128	6291200.0
15736	17144	128	6294400.0
15768	17448	128	6307200.0
15776	17720	128	6310400.0
15776	18000	128	6310400.0
15808	18304	128	6323200.0
15880	18624	128	6352000.0
15952	18888	128	6380800.0
15976	19144	128	6390400.0
15992	19408	128	6396800.0
15992	19688	128	6396800.0
16016	19944	128	6406400.0
16032	20208	128	6412800.0
16048	20472	128	6419200.0
16064	20736	128	6425600.0
16072	21008	128	6428800.0
16072	21248	128	6428800.0
16072	21448	128	6428800.0
